1;;2;;3;;4;;5;;6;;7;;
Wavelength (nm);Abs;Wavelength (nm);Abs;Wavelength (nm);Abs;Wavelength (nm);Abs;Wavelength (nm);Abs;Wavelength (nm);Abs;Wavelength (nm);Abs;
517,9651489;0,03148027882;517,9651489;0,04400917888;517,9651489;0,03224062175;517,9651489;0,03221714497;517,9651489;0,04077785835;517,9651489;0,05437358841;517,9651489;0,06807150692;
517,0581665;0,03182592615;517,0581665;0,04455670342;517,0581665;0,0331958048;517,0581665;0,03314070776;517,0581665;0,04214277118;517,0581665;0,05611479655;517,0581665;0,06989897043;
515,9997559;0,03215500712;515,9997559;0,04529875889;515,9997559;0,03401749581;515,9997559;0,0344953835;515,9997559;0,04359531775;515,9997559;0,0577230826;515,9997559;0,07197144628;
514,9411621;0,03219297528;514,9411621;0,04568134621;514,9411621;0,03482189775;514,9411621;0,03534194455;514,9411621;0,04501874;514,9411621;0,05947554111;514,9411621;0,07388480008;
514,0335693;0,03274469078;514,0335693;0,04653808847;514,0335693;0,03592292964;514,0335693;0,03680000454;514,0335693;0,04666849226;514,0335693;0,06173525751;514,0335693;0,07642777264;
512,9744873;0,03289120272;512,9744873;0,04711235687;512,9744873;0,03668881208;512,9744873;0,0380725041;512,9744873;0,04819400981;512,9744873;0,06339044124;512,9744873;0,07822354883;
512,0665283;0,03326388076;512,0665283;0,04767993093;512,0665283;0,03775579482;512,0665283;0,03917077184;512,0665283;0,04976484552;512,0665283;0,06533936411;512,0665283;0,08026500046;
511,007019;0,03361544758;511,007019;0,0484460406;511,007019;0,03875857964;511,007019;0,04061865434;511,007019;0,05140070617;511,007019;0,06732968241;511,007019;0,08286204934;
509,9472656;0,03418258578;509,9472656;0,04919547215;509,9472656;0,04003890976;509,9472656;0,04189807549;509,9472656;0,0532498844;509,9472656;0,06970544904;509,9472656;0,08509003371;
509,0387268;0,03458109498;509,0387268;0,04985496029;509,0387268;0,04087699205;509,0387268;0,04336893931;509,0387268;0,05461693183;509,0387268;0,07149384916;509,0387268;0,08705502003;
507,9785156;0,0349175185;507,9785156;0,05044799671;507,9785156;0,04220096394;507,9785156;0,04474622384;507,9785156;0,05656057969;507,9785156;0,074010171;507,9785156;0,0899156481;
507,0695801;0,03538822383;507,0695801;0,05161935836;507,0695801;0,04366180673;507,0695801;0,04633681476;507,0695801;0,05876068398;507,0695801;0,07624073327;507,0695801;0,09259124845;
506,0089111;0,03552310541;506,0089111;0,05220803618;506,0089111;0,04438515753;506,0089111;0,04761652276;506,0089111;0,0603325665;506,0089111;0,07845079899;506,0089111;0,09503789991;
504,9480286;0,03618377447;504,9480286;0,05307618529;504,9480286;0,0456411466;504,9480286;0,04932893813;504,9480286;0,06242956221;504,9480286;0,08085785806;504,9480286;0,09775175899;
504,0385132;0,03657193109;504,0385132;0,05382076278;504,0385132;0,04669648036;504,0385132;0,05069511384;504,0385132;0,06406825781;504,0385132;0,08288554102;504,0385132;0,1000194997;
502,9771729;0,03704088554;502,9771729;0,0549441278;502,9771729;0,04800673947;502,9771729;0,05260757357;502,9771729;0,06637341529;502,9771729;0,08578075469;502,9771729;0,1030553132;
502,0672913;0,03743113205;502,0672913;0,0553971827;502,0672913;0,0492718406;502,0672913;0,05393241718;502,0672913;0,0681251958;502,0672913;0,0880426988;502,0672913;0,1057513133;
501,0054932;0,03798220307;501,0054932;0,05650924891;501,0054932;0,05056431144;501,0054932;0,05572467297;501,0054932;0,07049445808;501,0054932;0,09082817286;501,0054932;0,108843796;
499,943512;0,03848144412;499,943512;0,05769325048;499,943512;0,05231314152;499,943512;0,05784142017;499,943512;0,07295525074;499,943512;0,09386952966;499,943512;0,1122060865;
499,03302;0,03876585141;499,03302;0,05840685219;499,03302;0,05319683254;499,03302;0,05922951922;499,03302;0,0749232173;499,03302;0,09591137618;499,03302;0,1147434786;
497,9705811;0,0393005684;497,9705811;0,05921726674;497,9705811;0,05470057204;497,9705811;0,06085842848;497,9705811;0,07708761841;497,9705811;0,09860537946;497,9705811;0,117848672;
497,0597229;0,03982839361;497,0597229;0,06016469374;497,0597229;0,05593732744;497,0597229;0,06273210049;497,0597229;0,07931037247;497,0597229;0,101324372;497,0597229;0,1209710985;
495,9968567;0,04030710086;495,9968567;0,06119814143;495,9968567;0,05774519965;495,9968567;0,06495794654;495,9968567;0,08203081042;495,9968567;0,1045352295;495,9968567;0,1245973483;
494,9337158;0,04092528671;494,9337158;0,06250198931;494,9337158;0,05948070437;494,9337158;0,06722366065;494,9337158;0,08487904817;494,9337158;0,1080390811;494,9337158;0,128446117;
494,0223083;0,04143538699;494,0223083;0,06350074708;494,0223083;0,06086527556;494,0223083;0,06895332783;494,0223083;0,08714423329;494,0223083;0,1109059155;494,0223083;0,1315193325;
492,9587708;0,04191281646;492,9587708;0,06470002979;492,9587708;0,06252913177;492,9587708;0,07112818211;492,9587708;0,08984315395;492,9587708;0,1142431498;492,9587708;0,1353728026;
492,0469666;0,04237747192;492,0469666;0,06534077972;492,0469666;0,06382700056;492,0469666;0,07278882712;492,0469666;0,09188780189;492,0469666;0,1166842654;492,0469666;0,137892738;
490,9829712;0,04319614545;490,9829712;0,06658546627;490,9829712;0,06540962309;490,9829712;0,07497009635;490,9829712;0,09469014406;490,9829712;0,1200942546;490,9829712;0,1420841515;
490,0708008;0,04377792031;490,0708008;0,06785824895;490,0708008;0,06750167906;490,0708008;0,07741574198;490,0708008;0,09756771475;490,0708008;0,123837769;490,0708008;0,1460931599;
489,0064087;0,04439438879;489,0064087;0,06924924999;489,0064087;0,06940426677;489,0064087;0,0798266083;489,0064087;0,1009449661;489,0064087;0,1275109202;489,0064087;0,1504913568;
487,9417725;0,0448869653;487,9417725;0,0701309368;487,9417725;0,07096803188;487,9417725;0,08186218888;487,9417725;0,1034597605;487,9417725;0,1304503828;487,9417725;0,1538015753;
487,0290222;0,04548710585;487,0290222;0,07095367461;487,0290222;0,07230140269;487,0290222;0,08352437615;487,0290222;0,105463475;487,0290222;0,1331264377;487,0290222;0,1567674279;
485,9639587;0,04613306746;485,9639587;0,07258248329;485,9639587;0,07444592565;485,9639587;0,08640096337;485,9639587;0,1091405004;485,9639587;0,1375196576;485,9639587;0,1618708819;
485,0508728;0,04680020362;485,0508728;0,0741250813;485,0508728;0,07653838396;485,0508728;0,08916696161;485,0508728;0,1124396622;485,0508728;0,141658172;485,0508728;0,1665225476;
483,9853821;0,04757998139;483,9853821;0,07490497828;483,9853821;0,07815174013;483,9853821;0,09122691303;483,9853821;0,1151918694;483,9853821;0,1448038667;483,9853821;0,1699334681;
483,0719299;0,04818732664;483,0719299;0,07606893778;483,0719299;0,07976296544;483,0719299;0,09333726764;483,0719299;0,1178432703;483,0719299;0,1480758786;483,0719299;0,1735476851;
482,006012;0,04869088903;482,006012;0,0773710385;482,006012;0,08150555193;482,006012;0,09568793327;482,006012;0,1209510565;482,006012;0,1516636759;482,006012;0,1777315289;
480,9398499;0,04960806295;480,9398499;0,07881185412;480,9398499;0,08366455138;480,9398499;0,09857221693;480,9398499;0,1244315952;480,9398499;0,1558606923;480,9398499;0,182652846;
480,0258484;0,05022583529;480,0258484;0,08053803444;480,0258484;0,08611433953;480,0258484;0,1016410068;480,0258484;0,1280899644;480,0258484;0,1606498063;480,0258484;0,1880505234;
478,9592896;0,05097354576;478,9592896;0,08198954165;478,9592896;0,08823930472;478,9592896;0,104502365;478,9592896;0,1317225248;478,9592896;0,1649796516;478,9592896;0,1927877218;
478,0449219;0,05176304653;478,0449219;0,08349554241;478,0449219;0,09018073976;478,0449219;0,1070433035;478,0449219;0,1350013614;478,0449219;0,1686540395;478,0449219;0,1971984357;
476,9779358;0,05235384777;476,9779358;0,08463063836;476,9779358;0,09224554896;476,9779358;0,10970366;476,9779358;0,1383087039;476,9779358;0,1726053506;476,9779358;0,2016963363;
476,0632019;0,05287823081;476,0632019;0,0858547166;476,0632019;0,09385477751;476,0632019;0,1116451994;476,0632019;0,1408182383;476,0632019;0,1758321077;476,0632019;0,205415085;
474,9957886;0,05386372283;474,9957886;0,08765545487;474,9957886;0,09650579095;474,9957886;0,1151929498;474,9957886;0,145385772;474,9957886;0,1812166572;474,9957886;0,2113073319;
473,9281616;0,05475885794;473,9281616;0,08949606866;473,9281616;0,09916286916;473,9281616;0,1186547801;473,9281616;0,149595499;473,9281616;0,1863030195;473,9281616;0,2174052149;
473,0128784;0,05552533269;473,0128784;0,09079243243;473,0128784;0,101361379;473,0128784;0,1211577728;473,0128784;0,1529844254;473,0128784;0,1905639321;473,0128784;0,2219000757;
471,9448547;0,05644291639;471,9448547;0,09251401573;471,9448547;0,1037472561;471,9448547;0,1245064139;471,9448547;0,1568943858;471,9448547;0,1951195151;471,9448547;0,2272408009;
471,0292053;0,05702603981;471,0292053;0,09355577826;471,0292053;0,105341427;471,0292053;0,1268182546;471,0292053;0,1595514864;471,0292053;0,1981528401;471,0292053;0,2308190614;
469,9607544;0,05775066838;469,9607544;0,09536822885;469,9607544;0,1078862622;469,9607544;0,129941836;469,9607544;0,1638093442;469,9607544;0,2036922276;469,9607544;0,23703973;
469,0447693;0,05867098644;469,0447693;0,09720847756;469,0447693;0,1104154289;469,0447693;0,1332995147;469,0447693;0,1679310203;469,0447693;0,2087121159;469,0447693;0,2425243109;
467,9758911;0,05963331461;467,9758911;0,09891717881;467,9758911;0,1130618602;467,9758911;0,1367163211;467,9758911;0,1720009446;467,9758911;0,2137390077;467,9758911;0,2485740483;
